title,tag,artist,year,views,lyrics,language,processed_lyrics,processed_LDA_lyrics,topic,theme
School Live at Pine Street Theatre,rock,nirvana,2016,411,"[Verse 1]
Won't you believe it? It's just my luck
Won't you believe it? It's just my luck
Won't you believe it? It's just my luck
Won't you believe it? It's just my luck

[Chorus]
No recess
No recess
No recess

[Verse 2]
Won't you believe it? It's just my luck
Won't you believe it? It's just my luck
Won't you believe it? It's just my luck
Won't you believe it? It's just my luck

[Chorus]
No recess
No recess
No recess
[Guitar Solo]

[Bridge]
You're in high school again
You're in high school again
You're in high school again
You're in high school again
You're in high school again
You're in high school again
You're in high school again
You're in high school again

[Chorus]
No recess
No recess
No recess
No recess
No recess
No recess
No recess",en,won't you believe it ? it's just my luck won't you believe it ? it's just my luck won't you believe it ? it's just my luck won't you believe it ? it's just my luck  no recess no recess no recess  won't you believe it ? it's just my luck won't you believe it ? it's just my luck won't you believe it ? it's just my luck won't you believe it ? it's just my luck  no recess no recess no recess   you're in high school again you're in high school again you're in high school again you're in high school again you're in high school again you're in high school again you're in high school again you're in high school again  no recess no recess no recess no recess no recess no recess no recess,"['wo', 'believe', 'luck', 'wo', 'believe', 'luck', 'wo', 'believe', 'luck', 'wo', 'believe', 'luck', 'recess', 'recess', 'recess', 'wo', 'believe', 'luck', 'wo', 'believe', 'luck', 'wo', 'believe', 'luck', 'wo', 'believe', 'luck', 'recess', 'recess', 'recess', 'high', 'school', 'high', 'school', 'high', 'school', 'high', 'school', 'high', 'school', 'high', 'school', 'high', 'school', 'high', 'school', 'recess', 'recess', 'recess', 'recess', 'recess', 'recess', 'recess']",9,Rebellious Spirit
Floyd The Barber Live at Pine Street Theatre,rock,nirvana,2016,313,"[Verse 1]
Bell on door clanks, come on in
Floyd observes my hairy chin
Sit down chair, don't be afraid
Steamed hot towel on my face

[Chorus]
I was shaved
I was shaved
I was shaved

[Verse 2]
Barney ties me to the chair
I can't see I'm really scared
Floyd breathes hard, I hear a zip
Pee-pee pressed against my lips

[Chorus]
I was shamed
I was shamed
I was shamed
[Verse 3]
I sense others in the room
Opie, Aunt Bee, I presume
They take turns and cut me up
I die smothered in Aunt Bee's muff

[Chorus]
I was shamed
I was shamed
I was shamed",en,"bell on door clanks , come on in floyd observes my hairy chin sit down chair , don't be afraid steamed hot towel on my face  i was shaved i was shaved i was shaved  barney ties me to the chair i can't see i'm really scared floyd breathes hard , i hear a zip pee-pee pressed against my lips  i was shamed i was shamed i was shamed  i sense others in the room opie , aunt bee , i presume they take turns and cut me up i die smothered in aunt bee's muff  i was shamed i was shamed i was shamed","['bell', 'door', 'clanks', 'come', 'floyd', 'observes', 'hairy', 'chin', 'sit', 'chair', 'afraid', 'steamed', 'hot', 'towel', 'face', 'shaved', 'shaved', 'shaved', 'barney', 'ties', 'chair', 'scared', 'floyd', 'breathes', 'hard', 'hear', 'zip', 'pee', 'pee', 'pressed', 'lips', 'shamed', 'shamed', 'shamed', 'sense', 'room', 'opie', 'aunt', 'bee', 'presume', 'turns', 'cut', 'die', 'smothered', 'aunt', 'bee', 'muff', 'shamed', 'shamed', 'shamed']",7,Rebellious Spirit
Dive Live at Pine Street Theatre,rock,nirvana,2016,566,"[Verse 1]
Pick me, pick me, yeah
Let a low long signal
At least, at least, yeah
You can be my swallow
Pick me, pick me, yeah
Everyone is waiting
Howdy said, Lisa
You can be my baby

[Chorus]
Hey!
Dive! Dive! Dive!
Dive in me!
Dive! Dive! Dive!
Dive in me! (x4)

[Verse 2]
Kiss this, kiss that, yeah
Everyone is waiting
At least, said Lisa
You could be my favorite
Pick me, pick me, yeah
Everyone is hollow
Ah me said Lisa
You can be my swallow
[Chorus]
Hey!
Dive! Dive! Dive!
Dive in me!
Dive! Dive! Dive!
Dive in me!
Dive in me!
Dive in me!
Dive in me!

[Guitar Solo]

[Chorus]
Hey!
Dive! Dive! Dive!
Dive in me!
Dive! Dive! Dive!
Dive in me!
Dive in me!
Dive in me!
Dive in me!
Dive in me!
Dive in me!
Dive in me!",en,"pick me , pick me , yeah let a low long signal at least , at least , yeah you can be my swallow pick me , pick me , yeah everyone is waiting howdy said , lisa you can be my baby  hey ! dive ! dive ! dive ! dive in me ! dive ! dive ! dive ! dive in me !   kiss this , kiss that , yeah everyone is waiting at least , said lisa you could be my favorite pick me , pick me , yeah everyone is hollow ah me said lisa you can be my swallow  hey ! dive ! dive ! dive ! dive in me ! dive ! dive ! dive ! dive in me ! dive in me ! dive in me ! dive in me !   hey ! dive ! dive ! dive ! dive in me ! dive ! dive ! dive ! dive in me ! dive in me ! dive in me ! dive in me ! dive in me ! dive in me ! dive in me !","['pick', 'pick', 'yeah', 'let', 'low', 'long', 'signal', 'yeah', 'swallow', 'pick', 'pick', 'yeah', 'waiting', 'howdy', 'said', 'lisa', 'baby', 'hey', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'kiss', 'kiss', 'yeah', 'waiting', 'said', 'lisa', 'favorite', 'pick', 'pick', 'yeah', 'hollow', 'ah', 'said', 'lisa', 'swallow', 'hey', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'hey', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive', 'dive']",6,Social Commentary
Love Buzz Live at Pine Street Theatre,rock,nirvana,2016,250,"[Verse 1]
Would you believe me when I tell you
You're the queen of my heart
Please don't deceive me when I hurt you
Just ain't the way it seems

[Chorus]
Can you feel my love buzz?
Can you feel my love buzz?
Can you feel my love buzz?
Can you feel my love buzz?

[Guitar Solo]

[Verse 2]
Would you believe me when I tell you
You're the queen of my heart
Please don't deceive me when I hurt you
Just ain't the way it seems

[Chorus]
Can you feel my love buzz?
Can you feel my love buzz?
Can you feel my love buzz?
Can you feel my love buzz?",en,would you believe me when i tell you you're the queen of my heart please don't deceive me when i hurt you just ain't the way it seems  can you feel my love buzz ? can you feel my love buzz ? can you feel my love buzz ? can you feel my love buzz ?   would you believe me when i tell you you're the queen of my heart please don't deceive me when i hurt you just ain't the way it seems  can you feel my love buzz ? can you feel my love buzz ? can you feel my love buzz ? can you feel my love buzz ?,"['believe', 'tell', 'queen', 'heart', 'deceive', 'hurt', 'ai', 'way', 'feel', 'love', 'buzz', 'feel', 'love', 'buzz', 'feel', 'love', 'buzz', 'feel', 'love', 'buzz', 'believe', 'tell', 'queen', 'heart', 'deceive', 'hurt', 'ai', 'way', 'feel', 'love', 'buzz', 'feel', 'love', 'buzz', 'feel', 'love', 'buzz', 'feel', 'love', 'buzz']",5,Personal Struggle
Spank Thru Live At Pine Street Theatre February 9 1990,rock,nirvana,2016,751,"[Verse]
And as the soft pretentious mountains
Gisten in the light of the trees
And the flowers sing in D minor
And the birds fly happily
We'll be together once again my love
I need you back, oh baby baby

[Pre-Chorus]
I can't explain just why we lost it from the start
Living without you girl, you only break my heart

[Chorus]
I can feel it, I can hold it
I can bend it, I can shape it, I can mold it
He can cut it, She can taste it
Spank it, I can ejaculate it

[Refrain]
I've been looking for day glow
Always hearing the same old
Sticky boredom with a book
I can make it do things you wouldn't think it ever could
[Chorus]
I can feel it, I can hold it
I can bend it, I can shape it, I can mold it
He can cut it, He can taste it
Spank it, I can ejaculate it

[Refrain]
I've been looking for day glow
Always hearing the same old
Sticky boredom with a book
I can make it do things you wouldn't think it ever would

[Guitar Solo]

[Refrain]
I've been looking for day glow
Always hearing the same old
Sticky boredom with a book
I can make it do things you wouldn't think it ever could",en,"and as the soft pretentious mountains gisten in the light of the trees and the flowers sing in d minor and the birds fly happily we'll be together once again my love i need you back , oh baby baby  i can't explain just why we lost it from the start living without you girl , you only break my heart  i can feel it , i can hold it i can bend it , i can shape it , i can mold it he can cut it , she can taste it spank it , i can ejaculate it  i've been looking for day glow always hearing the same old sticky boredom with a book i can make it do things you wouldn't think it ever could  i can feel it , i can hold it i can bend it , i can shape it , i can mold it he can cut it , he can taste it spank it , i can ejaculate it  i've been looking for day glow always hearing the same old sticky boredom with a book i can make it do things you wouldn't think it ever would   i've been looking for day glow always hearing the same old sticky boredom with a book i can make it do things you wouldn't think it ever could","['soft', 'pretentious', 'mountains', 'gisten', 'light', 'trees', 'flowers', 'sing', 'd', 'minor', 'birds', 'fly', 'happily', 'love', 'need', 'oh', 'baby', 'baby', 'explain', 'lost', 'start', 'living', 'girl', 'break', 'heart', 'feel', 'hold', 'bend', 'shape', 'mold', 'cut', 'taste', 'spank', 'ejaculate', 'looking', 'day', 'glow', 'hearing', 'old', 'sticky', 'boredom', 'book', 'things', 'think', 'feel', 'hold', 'bend', 'shape', 'mold', 'cut', 'taste', 'spank', 'ejaculate', 'looking', 'day', 'glow', 'hearing', 'old', 'sticky', 'boredom', 'book', 'things', 'think', 'looking', 'day', 'glow', 'hearing', 'old', 'sticky', 'boredom', 'book', 'things', 'think']",4,Personal Struggle
Scoff Live at Pine Street Theatre,rock,nirvana,2017,235,"[Verse 1]
In my eyes, I'm not lazy
In my face, it's not over
In your room, I'm not older
In your eyes, I'm not worth it

[Chorus]
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my, gimme back my, gimme back

[Post-Chorus]
Heal a million, kill a million
Heal a million, kill a million
Heal a million, kill a million

[Verse 2]
In my eyes, I'm not lazy
In my face, it's not over
In your room, I'm not older
In your eyes, I'm not worth it
[Chorus]
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my, gimme back my, gimme back

[Post-Chorus]
Heal a million, kill a million
Heal a million, kill a million
Heal a million, kill a million

[Guitar Solo]

[Verse 3]
In my eyes, I'm not lazy
In my face, it's not over
In your room, I'm not older
In your eyes, I'm not worth it

[Chorus]
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my alcohol
Gimme back my, gimme back my, gimme back
[Post-Chorus]
Kill a million, kill a million
Kill a million, kill a million
Kill a million, kill a million",en,"in my eyes , i'm not lazy in my face , it's not over in your room , i'm not older in your eyes , i'm not worth it  gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my , gimme back my , gimme back  heal a million , kill a million heal a million , kill a million heal a million , kill a million  in my eyes , i'm not lazy in my face , it's not over in your room , i'm not older in your eyes , i'm not worth it  gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my , gimme back my , gimme back  heal a million , kill a million heal a million , kill a million heal a million , kill a million   in my eyes , i'm not lazy in my face , it's not over in your room , i'm not older in your eyes , i'm not worth it  gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my alcohol gimme back my , gimme back my , gimme back  kill a million , kill a million kill a million , kill a million kill a million , kill a million","['eyes', 'lazy', 'face', 'room', 'older', 'eyes', 'worth', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'gimme', 'gimme', 'heal', 'million', 'kill', 'million', 'heal', 'million', 'kill', 'million', 'heal', 'million', 'kill', 'million', 'eyes', 'lazy', 'face', 'room', 'older', 'eyes', 'worth', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'gimme', 'gimme', 'heal', 'million', 'kill', 'million', 'heal', 'million', 'kill', 'million', 'heal', 'million', 'kill', 'million', 'eyes', 'lazy', 'face', 'room', 'older', 'eyes', 'worth', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'alcohol', 'gimme', 'gimme', 'gimme', 'kill', 'million', 'kill', 'million', 'kill', 'million', 'kill', 'million', 'kill', 'million', 'kill', 'million']",2,Social Commentary
About A Girl Live at Pine Street Theatre,rock,nirvana,2016,411,"[Verse 1]
I need an easy friend
I do, with an ear to lend
I do think you fit this shoe
I do, but you have a clue

[Chorus]
I'll take advantage while
You hang me out to dry
But I can't see you every night, free

[Verse 2]
I'm standing in your line
I do hope you have the time
I do pick a number too
I do keep a date with you

[Chorus]
I'll take advantage while
You hang me out to dry
But I can't see you every night, free
[Verse 3]
I need an easy friend
I do, with an ear to lend
I do think you fit this shoe
I do, but you have a clue

[Chorus]
I'll take advantage while
You hang me out to dry
But I can't see you every night
No I can't see you every night ... free

[Outro]
I do
I do
I do
I do",en,"i need an easy friend i do , with an ear to lend i do think you fit this shoe i do , but you have a clue  i'll take advantage while you hang me out to dry but i can't see you every night , free  i'm standing in your line i do hope you have the time i do pick a number too i do keep a date with you  i'll take advantage while you hang me out to dry but i can't see you every night , free  i need an easy friend i do , with an ear to lend i do think you fit this shoe i do , but you have a clue  i'll take advantage while you hang me out to dry but i can't see you every night no i can't see you every night . . . free  i do i do i do i do","['need', 'easy', 'friend', 'ear', 'lend', 'think', 'fit', 'shoe', 'clue', 'advantage', 'hang', 'dry', 'night', 'free', 'standing', 'line', 'hope', 'time', 'pick', 'number', 'date', 'advantage', 'hang', 'dry', 'night', 'free', 'need', 'easy', 'friend', 'ear', 'lend', 'think', 'fit', 'shoe', 'clue', 'advantage', 'hang', 'dry', 'night', 'night', 'free']",9,Rebellious Spirit
Been A Son Live at Pine Street Theatre,rock,nirvana,2016,378,"[Verse 1]
She should have stayed away from friends
She should have had more time to spend
She should have died when she was born
She should have worn the crown of thorns

[Chorus]
She should have ... been a son
She should have ... been a son
She should have ... been a son
She should have ... been a son


[Verse 2]
She should have made her mother proud
She should have stood out in the crowd
She should have had another chance
She should have fallen on her stance

[Chorus]
She should have ... been a son
She should have ... been a son
She should have ... been a son
She should have ... been a son
[Instrumental break]

[Chorus]
She should have ... been a son
She should have ... been a son
She should have ... been a son
She should have ... been a son

[Verse 3]
She should have stayed away from friends
She should have had more time to spend
She should have died when she was born
She should have worn the crown of thorns

[Chorus]
She should have ... been a son
She should have ... been a son
She should have ... been a son
She should have ... been a son",en,she should have stayed away from friends she should have had more time to spend she should have died when she was born she should have worn the crown of thorns  she should have . . . been a son she should have . . . been a son she should have . . . been a son she should have . . . been a son  she should have made her mother proud she should have stood out in the crowd she should have had another chance she should have fallen on her stance  she should have . . . been a son she should have . . . been a son she should have . . . been a son she should have . . . been a son   she should have . . . been a son she should have . . . been a son she should have . . . been a son she should have . . . been a son  she should have stayed away from friends she should have had more time to spend she should have died when she was born she should have worn the crown of thorns  she should have . . . been a son she should have . . . been a son she should have . . . been a son she should have . . . been a son,"['stayed', 'away', 'friends', 'time', 'spend', 'died', 'born', 'worn', 'crown', 'thorns', 'son', 'son', 'son', 'son', 'mother', 'proud', 'stood', 'crowd', 'chance', 'fallen', 'stance', 'son', 'son', 'son', 'son', 'son', 'son', 'son', 'son', 'stayed', 'away', 'friends', 'time', 'spend', 'died', 'born', 'worn', 'crown', 'thorns', 'son', 'son', 'son', 'son']",6,Social Commentary
Blew Live at Pine Street Theatre,rock,nirvana,2016,327,"[Verse 1]
Now If you wouldn't mind I would like to blew
And if you wouldn't mind I would like to lose
And If you wouldn't care I would like to leave
And If you wouldn't mind I would like to breathe

[Chorus]
Is there another reason for your stain
Could you believe who we knew stress and strain
Here is another word that rhymes with shame

[Verse 2]
Now If you wouldn't mind I would like to blew
And If you wouldn't mind I would like to lose
And If you wouldn't care I would like to leave
And If you wouldn't mind I would like to breathe

[Chorus]
Is there another reason for your stain
Could you believe who we knew stress and strain
Here is another word that rhymes with shame
[Guitar Solo]

[Chorus]
Is there another reason for your stain
Could you believe who we knew stress and strain
Here is another word that rhymes with shame

[Outro]
You could do anything
You could do anything
You could do anything
You could do anything
You could do anything
You could do anything
You could do anything
You could do anything",en,now if you wouldn't mind i would like to blew and if you wouldn't mind i would like to lose and if you wouldn't care i would like to leave and if you wouldn't mind i would like to breathe  is there another reason for your stain could you believe who we knew stress and strain here is another word that rhymes with shame  now if you wouldn't mind i would like to blew and if you wouldn't mind i would like to lose and if you wouldn't care i would like to leave and if you wouldn't mind i would like to breathe  is there another reason for your stain could you believe who we knew stress and strain here is another word that rhymes with shame   is there another reason for your stain could you believe who we knew stress and strain here is another word that rhymes with shame  you could do anything you could do anything you could do anything you could do anything you could do anything you could do anything you could do anything you could do anything,"['mind', 'like', 'blew', 'mind', 'like', 'lose', 'care', 'like', 'leave', 'mind', 'like', 'breathe', 'reason', 'stain', 'believe', 'knew', 'stress', 'strain', 'word', 'rhymes', 'shame', 'mind', 'like', 'blew', 'mind', 'like', 'lose', 'care', 'like', 'leave', 'mind', 'like', 'breathe', 'reason', 'stain', 'believe', 'knew', 'stress', 'strain', 'word', 'rhymes', 'shame', 'reason', 'stain', 'believe', 'knew', 'stress', 'strain', 'word', 'rhymes', 'shame']",1,Personal Struggle
Jesus Doesn’t Want Me For A Sunbeam - Live At The Paramount/1991,rock,nirvana,1991,1413,"[Intro]
Happy Halloween

This song was written by a band called The Vaselines, from Edinburgh Scotland. They're very punk rock

[Chorus]
Jesus, don't want me for a sunbeam
Sunbeams are never made like me

[Verse 1]
Don't expect me to cry
For all the reasons you had to die
Don't ever ask your love of me

[Pre-Chorus]
Don't expect me to cry
Don't expect me to lie
Don't expect me to die for thee

[Chorus]
Jesus, don't want me for a sunbeam
Sunbeams are never made like me
[Verse 2]
Don't expect me to cry
For all the reasons you had to die
Don't ever ask your love of me

[Pre-Chorus]
Don't expect me to cry
Don't expect me to lie
Don't expect me to die for thee

[Guitar Solo]

[Pre-Chorus]
Don't expect me to cry
Don't expect me to lie
Don't expect me to die for thee

[Chorus]
Jesus, don't want me for a sunbeam
Sunbeams are never made like me

[Verse 3]
Don't expect me to cry
For all the reasons you had to die
Don't ever ask your love of me
[Outro]
Don't expect me to cry
Don't expect me to lie
Don't expect me to die
Don't expect me to lie
Don't expect me to cry
Don't expect me to die for thee",en,"happy halloween this song was written by a band called the vaselines , from edinburgh scotland . they're very punk rock  jesus , don't want me for a sunbeam sunbeams are never made like me  don't expect me to cry for all the reasons you had to die don't ever ask your love of me  don't expect me to cry don't expect me to lie don't expect me to die for thee  jesus , don't want me for a sunbeam sunbeams are never made like me  don't expect me to cry for all the reasons you had to die don't ever ask your love of me  don't expect me to cry don't expect me to lie don't expect me to die for thee   don't expect me to cry don't expect me to lie don't expect me to die for thee  jesus , don't want me for a sunbeam sunbeams are never made like me  don't expect me to cry for all the reasons you had to die don't ever ask your love of me  don't expect me to cry don't expect me to lie don't expect me to die don't expect me to lie don't expect me to cry don't expect me to die for thee","['happy', 'halloween', 'song', 'written', 'band', 'called', 'vaselines', 'edinburgh', 'scotland', 'punk', 'rock', 'jesus', 'want', 'sunbeam', 'sunbeams', 'like', 'expect', 'cry', 'reasons', 'die', 'ask', 'love', 'expect', 'cry', 'expect', 'lie', 'expect', 'die', 'thee', 'jesus', 'want', 'sunbeam', 'sunbeams', 'like', 'expect', 'cry', 'reasons', 'die', 'ask', 'love', 'expect', 'cry', 'expect', 'lie', 'expect', 'die', 'thee', 'expect', 'cry', 'expect', 'lie', 'expect', 'die', 'thee', 'jesus', 'want', 'sunbeam', 'sunbeams', 'like', 'expect', 'cry', 'reasons', 'die', 'ask', 'love', 'expect', 'cry', 'expect', 'lie', 'expect', 'die', 'expect', 'lie', 'expect', 'cry', 'expect', 'die', 'thee']",8,Rebellious Spirit
​Tourette’s Live at Reading,rock,nirvana,2009,569,"[Verse 1]
Down town such a fast, in my eyes
Won't ever let you down, flown home
Granted to your sense of sound, my eyes
You and me, it contains my heart

[Interlude]
Hey!
Hey!
Hey!

[Verse 2]
Go dark, soundcheck, my eyes!
Everything Teddy sees is all wrong!
Burnin' down half the town and my house
Everything sits inside my heart

[Interlude]
Hey!
Hey!
Hey!
[Verse 3]
Jonestown such a frown, see yours
Riddle meal left the town, or go home
Rarin' down such a day for me, uh
Hitch a train to Santa Fe or go horse!

[Intelude]
Hey!
Hey!
Hey!

[Outro]
Take...
Mean horse!
Mean horse!
Mean horse!
Mean horse!",en,"down town such a fast , in my eyes won't ever let you down , flown home granted to your sense of sound , my eyes you and me , it contains my heart  hey ! hey ! hey !  go dark , soundcheck , my eyes ! everything teddy sees is all wrong ! burnin' down half the town and my house everything sits inside my heart  hey ! hey ! hey !  jonestown such a frown , see yours riddle meal left the town , or go home rarin' down such a day for me , uh hitch a train to santa fe or go horse !  hey ! hey ! hey !  take . . . mean horse ! mean horse ! mean horse ! mean horse !","['town', 'fast', 'eyes', 'wo', 'let', 'flown', 'home', 'granted', 'sense', 'sound', 'eyes', 'contains', 'heart', 'hey', 'hey', 'hey', 'dark', 'soundcheck', 'eyes', 'teddy', 'sees', 'wrong', 'burnin', 'half', 'town', 'house', 'sits', 'inside', 'heart', 'hey', 'hey', 'hey', 'jonestown', 'frown', 'riddle', 'meal', 'left', 'town', 'home', 'rarin', 'day', 'uh', 'hitch', 'train', 'santa', 'fe', 'horse', 'hey', 'hey', 'hey', 'mean', 'horse', 'mean', 'horse', 'mean', 'horse', 'mean', 'horse']",6,Social Commentary
Pennyroyal Tea Acoustic Demo 1990,rock,nirvana,1990,97,"Check, check, check, check

I’m on Percodans and Demerol
I have very bad posture

Sit and drink pennyroyal tea
Kill the life that’s inside of me

Give me a Leonard Cohen afterworld
So I can sigh eternally

I’m so tired i can’t sleep
I receive crazy money

Sit and drink pennyroyal tea
I’m anemic royalty",en,"check , check , check , check i’m on percodans and demerol i have very bad posture sit and drink pennyroyal tea kill the life that’s inside of me give me a leonard cohen afterworld so i can sigh eternally i’m so tired i can’t sleep i receive crazy money sit and drink pennyroyal tea i’m anemic royalty","['check', 'check', 'check', 'check', 'percodans', 'demerol', 'bad', 'posture', 'sit', 'drink', 'pennyroyal', 'tea', 'kill', 'life', 'inside', 'leonard', 'cohen', 'afterworld', 'sigh', 'eternally', 'tired', 'sleep', 'receive', 'crazy', 'money', 'sit', 'drink', 'pennyroyal', 'tea', 'anemic', 'royalty']",10,Personal Struggle
Autopilot You Know Youre Right,rock,nirvana,1993,1011,"I don't need to love again
I won't sigh and mope again
I just don't need to love again
Somewhere I don't know

I don't really love her
I don't think I want her

Ain't gonna take to love again
It's the way your love hurts
It's the way, you're mad again
I don't think I'll love again

I won't ever promise her
I don't think I want her

This time no one else
I don't bear to follow you
I don't ever promise you
Sometimes I don't love you
Think I'm tired of loving her
I don't really want to love

Pain
Pain
Pain
Pain
Pain
You know you're right

You told me to follow him
Teach him that I loved him
I won't ever promise you
I won't even bother to

You gave me my first kiss
I don't think I want it now

I don't ever want again
It's all that I had to have
It's all that I wanted
It's all that I had to

I don't think I'll miss her
I don't think I want her
Pain
Pain
Pain
Pain
Pain
You know you're right",en,"i don't need to love again i won't sigh and mope again i just don't need to love again somewhere i don't know i don't really love her i don't think i want her ain't gonna take to love again it's the way your love hurts it's the way , you're mad again i don't think i'll love again i won't ever promise her i don't think i want her this time no one else i don't bear to follow you i don't ever promise you sometimes i don't love you think i'm tired of loving her i don't really want to love pain pain pain pain pain you know you're right you told me to follow him teach him that i loved him i won't ever promise you i won't even bother to you gave me my first kiss i don't think i want it now i don't ever want again it's all that i had to have it's all that i wanted it's all that i had to i don't think i'll miss her i don't think i want her pain pain pain pain pain you know you're right","['need', 'love', 'wo', 'sigh', 'mope', 'need', 'love', 'know', 'love', 'think', 'want', 'ai', 'gon', 'na', 'love', 'way', 'love', 'hurts', 'way', 'mad', 'think', 'love', 'wo', 'promise', 'think', 'want', 'time', 'bear', 'follow', 'promise', 'love', 'think', 'tired', 'loving', 'want', 'love', 'pain', 'pain', 'pain', 'pain', 'pain', 'know', 'right', 'told', 'follow', 'teach', 'loved', 'wo', 'promise', 'wo', 'bother', 'gave', 'kiss', 'think', 'want', 'want', 'wanted', 'think', 'miss', 'think', 'want', 'pain', 'pain', 'pain', 'pain', 'pain', 'know', 'right']",4,Personal Struggle
You Know Youre Right Live 10/23/93,rock,nirvana,1993,976,"Verse One:

I don't need to love again
I won't sigh and mope again
I just don't need to love again
I just don't think it's worth it
I don't really love her
I don't think I want her
Ain't gonna take to love again
It's the way your love hurts
It's the way you're mad again
I don't think I'll love again
I won't ever promise her
I don't think I want her

Pre Chorus:

This time no one else
I don't bear to follow you
I don't ever promise you
Sometimes I don't love you
Think I'm tired of loving her
I don't really want to love
Chorus:

Pain x5
You Know You're Right

Verse Two:

You told me to follow him
Teach him that I loved him
I won't ever promise you
I won't even bother to
You gave me my first kiss
I don't think I want it now
I don't ever want again
It's all that I had to have
It's all that I wanted
It's all that I had to
I don't think I'll miss her
I don't think I want

Chorus:

Paint x5
You Know You're Right",en,verse one: i don't need to love again i won't sigh and mope again i just don't need to love again i just don't think it's worth it i don't really love her i don't think i want her ain't gonna take to love again it's the way your love hurts it's the way you're mad again i don't think i'll love again i won't ever promise her i don't think i want her pre chorus: this time no one else i don't bear to follow you i don't ever promise you sometimes i don't love you think i'm tired of loving her i don't really want to love chorus: pain x5 you know you're right verse two: you told me to follow him teach him that i loved him i won't ever promise you i won't even bother to you gave me my first kiss i don't think i want it now i don't ever want again it's all that i had to have it's all that i wanted it's all that i had to i don't think i'll miss her i don't think i want chorus: paint x5 you know you're right,"['verse', 'need', 'love', 'wo', 'sigh', 'mope', 'need', 'love', 'think', 'worth', 'love', 'think', 'want', 'ai', 'gon', 'na', 'love', 'way', 'love', 'hurts', 'way', 'mad', 'think', 'love', 'wo', 'promise', 'think', 'want', 'pre', 'chorus', 'time', 'bear', 'follow', 'promise', 'love', 'think', 'tired', 'loving', 'want', 'love', 'chorus', 'pain', 'know', 'right', 'verse', 'told', 'follow', 'teach', 'loved', 'wo', 'promise', 'wo', 'bother', 'gave', 'kiss', 'think', 'want', 'want', 'wanted', 'think', 'miss', 'think', 'want', 'chorus', 'paint', 'know', 'right']",4,Personal Struggle
Pen Cap Chew Live,rock,nirvana,2019,650,"[Chorus]
Oh lesser God
Oh loathe me
Oh lesser God
Oh loathe me
Oh lesser God
Oh loathe me

[Verse 1]
You get, you get, you get
You get to me
Holy is the time, it's such an easy way to go
You get, you get, you get
You get to be
Hide the struggle in the skin under a fingernail

[Chorus]
Oh lesser God
Oh you’re lonely
Oh lesser God
Oh you're lonely
Oh lesser God
Oh you're lonely
[Verse 2]
Waste your time by saving worthless gullibles
Kill a politician and then wear his clothes
This decade is the age of rehashing
Protest and then go to jail for trespassing
Driving me insane
-Sane
Go
Home",en,"oh lesser god oh loathe me oh lesser god oh loathe me oh lesser god oh loathe me  you get , you get , you get you get to me holy is the time , it's such an easy way to go you get , you get , you get you get to be hide the struggle in the skin under a fingernail  oh lesser god oh you’re lonely oh lesser god oh you're lonely oh lesser god oh you're lonely  waste your time by saving worthless gullibles kill a politician and then wear his clothes this decade is the age of rehashing protest and then go to jail for trespassing driving me insane -sane go home","['oh', 'lesser', 'god', 'oh', 'loathe', 'oh', 'lesser', 'god', 'oh', 'loathe', 'oh', 'lesser', 'god', 'oh', 'loathe', 'holy', 'time', 'easy', 'way', 'hide', 'struggle', 'skin', 'fingernail', 'oh', 'lesser', 'god', 'oh', 'lonely', 'oh', 'lesser', 'god', 'oh', 'lonely', 'oh', 'lesser', 'god', 'oh', 'lonely', 'waste', 'time', 'saving', 'worthless', 'gullibles', 'kill', 'politician', 'wear', 'clothes', 'decade', 'age', 'rehashing', 'protest', 'jail', 'trespassing', 'driving', 'insane', 'home']",7,Rebellious Spirit
