title,tag,artist,year,views,lyrics,language,processed_lyrics,processed_LDA_lyrics,topic,theme
I Didn’t Change My Number From Disney’s Happier Than Ever: A Love Letter to Los Angeles,pop,billie eilish,2021,216,"[Intro]
Okay
Mm-mm, I

[Verse 1]
I didn't change my number
I only changed who I reply to
Laura said I should be nicer
But not to you
I love a ""You mad at me?"" text
Shoulda guessed
That you would think I was upset (Haha)
You're obsessed

[Chorus]
Don't take it out on me
I'm out of sympathy for you
Maybe you should leave
Before I get too mean

[Verse 2]
I didn't change my number
I only changed who I believe in
You were easy on the eyes, eyes, eyes (Eyes, eyes)
But looks can be deceivin'
I gotta work, I go to work
You don't deserve to feel so hurt
You got a lot of - nerve
I don't deserve, so
[Chorus]
Don't take it out on me
I'm out of sympathy for you
Maybe you should leave
Before I get too mean
And take it out on you
And your best friend, too
I should have left when Drew, ha
Said you were bad news

[Outro: Billie Eilish & FINNEAS]
Uh-uh-uh
Uh-uh-uh-a
La-da-da-da-da-da
Mm-mm-mm
Mm-mm-mm
Mm-mm-mm",en,"okay mm-mm , i  i didn't change my number i only changed who i reply to laura said i should be nicer but not to you i love a ""you mad at me ? "" text shoulda guessed that you would think i was upset  you're obsessed  don't take it out on me i'm out of sympathy for you maybe you should leave before i get too mean  i didn't change my number i only changed who i believe in you were easy on the eyes , eyes , eyes  but looks can be deceivin' i gotta work , i go to work you don't deserve to feel so hurt you got a lot of - nerve i don't deserve , so  don't take it out on me i'm out of sympathy for you maybe you should leave before i get too mean and take it out on you and your best friend , too i should have left when drew , ha said you were bad news  uh-uh-uh uh-uh-uh-a la-da-da-da-da-da mm-mm-mm mm-mm-mm mm-mm-mm","['okay', 'mm', 'mm', 'change', 'number', 'changed', 'reply', 'laura', 'said', 'nicer', 'love', 'mad', 'text', 'shoulda', 'guessed', 'think', 'upset', 'obsessed', 'sympathy', 'maybe', 'leave', 'mean', 'change', 'number', 'changed', 'believe', 'easy', 'eyes', 'eyes', 'eyes', 'looks', 'deceivin', 'got', 'ta', 'work', 'work', 'deserve', 'feel', 'hurt', 'got', 'lot', 'nerve', 'deserve', 'sympathy', 'maybe', 'leave', 'mean', 'best', 'friend', 'left', 'drew', 'ha', 'said', 'bad', 'news', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'la', 'da', 'da', 'da', 'da', 'da', 'mm', 'mm', 'mm', 'mm', 'mm', 'mm', 'mm', 'mm', 'mm']",10,Edgy and Bold
​my future From Disneys Happier Than Ever: A Love Letter To Los Angeles,pop,billie eilish,2021,165,"[Verse 1]
I can't seem to focus
And you don’t seem to notice I'm not here
I'm just a mirror
You check your complexion
To find your reflection’s all alone
I had to go

[Pre-Chorus]
Can't you hear me?
I'm not comin' home
Do you understand?
I've changed my plans

[Chorus]
'Cause I, I'm in love
With my future
Can't wait to meet her
And I (I), I’m in love
But not with anybody else
Just wanna get to know myself
[Verse 2]
I know supposedly I’m lonely now (Lonely now)
Know I'm supposed to be unhappy
Without someone (Someone)
But aren’t I someone? (Aren't I someone? Yeah)
I'd (I'd) like to be your answer (Be your answer)
’Cause you're so handsome (You're so handsome)

[Pre-Chorus]
But I know better
Than to drive you home
'Cause you'd invite me in
And I'd be yours again

[Chorus]
But I (I), I'm in love (Love, love, love, love)
With my future
And you don't know her (Ooh)
And I, I'm in love (Love, love)
But not with anybody here
I'll see you in a couple years",en,"i can't seem to focus and you don’t seem to notice i'm not here i'm just a mirror you check your complexion to find your reflection’s all alone i had to go  can't you hear me ? i'm not comin' home do you understand ? i've changed my plans  'cause i , i'm in love with my future can't wait to meet her and i  , i’m in love but not with anybody else just wanna get to know myself  i know supposedly i’m lonely now  know i'm supposed to be unhappy without someone  but aren’t i someone ?  i'd  like to be your answer  ’cause you're so handsome   but i know better than to drive you home 'cause you'd invite me in and i'd be yours again  but i  , i'm in love  with my future and you don't know her  and i , i'm in love  but not with anybody here i'll see you in a couple years","['focus', 'notice', 'mirror', 'check', 'complexion', 'find', 'reflection', 'hear', 'comin', 'home', 'understand', 'changed', 'plans', 'love', 'future', 'wait', 'meet', 'love', 'anybody', 'wanna', 'know', 'know', 'supposedly', 'lonely', 'know', 'supposed', 'unhappy', 'like', 'answer', 'handsome', 'know', 'better', 'drive', 'home', 'invite', 'love', 'future', 'know', 'love', 'anybody', 'couple', 'years']",1,Emotional and Personal
Billie Bossa Nova From Disney’s Happier Than Ever: A Love Letter To Los Angeles,pop,billie eilish,2021,274,"[Intro]
Mm-mm-mm, mm-mm
Na-na-na

[Verse 1]
Love when it comes without a warning
'Cause waiting for it gets so boring
A lot can change in twenty seconds
A lot can happen in the dark
Love when it makes you lose your bearings
Some information’s not for sharing
Use different names at hotel check-ins
It's hard to stop it once it starts (It starts)

[Pre-Chorus]
I'm not sentimental
But there’s somethin' 'bout the way you look tonight, mm
Makes me wanna take a picture
Make a movie with you that we'd have to hide

[Chorus]
You better lock your phone (Oh)
And look at me when you're alone
Won't take a lot to get you goin' (Oh)
I'm sorry if it’s torture though
I know, I know
[Verse 2]
It might be more of an obsession
You really make a strong impression (You sure do)
Nobody saw me in the lobby (Saw me in the lobby)
Nobody saw me in your arms, mm

[Pre-Chorus]
I’m not sentimental
But there's somethin’ 'bout the way you look tonight, mm ('Bout the way you look tonight)
Makes me wanna make 'em jealous
I’m the only one who does it how you like (Only one who does it how you—)

[Chorus]
You better lock your phone (Oh)
And look at me when you're alone (You're alone, you're alone)
Won't take a lot to get you goin' (Get me goin', get me goin')
I'm sorry if it's torture though (Torture though)
I know, I know
You better lock your door (Oh)
And look at me a little more
We both know I'm worth waitin' for (Waitin' for)
That heavy breathin' on the floor (On the floor)
I'm yours, I'm yours (I'm yours)

[Outro]
I'm not sentimental
I'm not sentimental
I'm not sentimental",en,"mm-mm-mm , mm-mm na-na-na  love when it comes without a warning 'cause waiting for it gets so boring a lot can change in twenty seconds a lot can happen in the dark love when it makes you lose your bearings some information’s not for sharing use different names at hotel check-ins it's hard to stop it once it starts   i'm not sentimental but there’s somethin' 'bout the way you look tonight , mm makes me wanna take a picture make a movie with you that we'd have to hide  you better lock your phone  and look at me when you're alone won't take a lot to get you goin'  i'm sorry if it’s torture though i know , i know  it might be more of an obsession you really make a strong impression  nobody saw me in the lobby  nobody saw me in your arms , mm  i’m not sentimental but there's somethin’ 'bout the way you look tonight , mm  makes me wanna make 'em jealous i’m the only one who does it how you like   you better lock your phone  and look at me when you're alone  won't take a lot to get you goin'  i'm sorry if it's torture though  i know , i know you better lock your door  and look at me a little more we both know i'm worth waitin' for  that heavy breathin' on the floor  i'm yours , i'm yours   i'm not sentimental i'm not sentimental i'm not sentimental","['mm', 'mm', 'mm', 'mm', 'mm', 'na', 'na', 'na', 'love', 'comes', 'warning', 'waiting', 'gets', 'boring', 'lot', 'change', 'seconds', 'lot', 'happen', 'dark', 'love', 'makes', 'lose', 'bearings', 'information', 'sharing', 'use', 'different', 'names', 'hotel', 'check', 'ins', 'hard', 'stop', 'starts', 'sentimental', 'way', 'look', 'tonight', 'mm', 'makes', 'wanna', 'picture', 'movie', 'hide', 'better', 'lock', 'phone', 'look', 'wo', 'lot', 'sorry', 'torture', 'know', 'know', 'obsession', 'strong', 'impression', 'saw', 'lobby', 'saw', 'arms', 'mm', 'sentimental', 'way', 'look', 'tonight', 'mm', 'makes', 'wanna', 'jealous', 'like', 'better', 'lock', 'phone', 'look', 'wo', 'lot', 'sorry', 'torture', 'know', 'know', 'better', 'lock', 'door', 'look', 'little', 'know', 'worth', 'waitin', 'heavy', 'breathin', 'floor', 'sentimental', 'sentimental', 'sentimental']",8,Reflective and Introspective
GOLDWING From Disney’s Happier Than Ever: A Love Letter To Los Angeles,pop,billie eilish,2021,399,"[Intro: Los Angeles Children's Chorus]
""He hath come to the bosom of his beloved
Smiling on him, she beareth him to highest heav'n
With yearning heart""
""On thee we gaze, O' gold-wing'd messenger of mighty Gods""

[Instrumental Break]

[Verse 1]
Gold-winged angel
Go home, don't tell
Anyone what you are
You're sacred and they're starved
And their art is gettin' dark
And there you are to tear apart
Tear apart, tear apart, tear apart

[Chorus]
You better keep your head down-down
Da-da-down-down, da-da-down-down
Better keep your head down-down
Da-da-down-down, da-da-down-down
[Verse 2]
They're gonna tell you what you wanna hear
Then they're gonna disappear
Gonna claim you like a souvenir
Just to sell you in a year

[Chorus]
You better keep your head down-down
Da-da-down-down, da-da-down-down
Keep your head down-down-down-down
Better keep your head down-down
Da-da-down-down, da-da-down-down
Keep your head down-down-down-down-down-down

[Instrumental break]

[Outro: Los Angeles Children's Chorus]
""With yearning heart""
""On thee we gaze, O' gold-wing'd messenger of mighty Gods""",en,"""he hath come to the bosom of his beloved smiling on him , she beareth him to highest heav'n with yearning heart"" ""on thee we gaze , o' gold-wing'd messenger of mighty gods""   gold-winged angel go home , don't tell anyone what you are you're sacred and they're starved and their art is gettin' dark and there you are to tear apart tear apart , tear apart , tear apart  you better keep your head down-down da-da-down-down , da-da-down-down better keep your head down-down da-da-down-down , da-da-down-down  they're gonna tell you what you wanna hear then they're gonna disappear gonna claim you like a souvenir just to sell you in a year  you better keep your head down-down da-da-down-down , da-da-down-down keep your head down-down-down-down better keep your head down-down da-da-down-down , da-da-down-down keep your head down-down-down-down-down-down   ""with yearning heart"" ""on thee we gaze , o' gold-wing'd messenger of mighty gods""","['hath', 'come', 'bosom', 'beloved', 'smiling', 'beareth', 'highest', 'yearning', 'heart', 'thee', 'gaze', 'o', 'gold', 'messenger', 'mighty', 'gods', 'gold', 'winged', 'angel', 'home', 'tell', 'sacred', 'starved', 'art', 'gettin', 'dark', 'tear', 'apart', 'tear', 'apart', 'tear', 'apart', 'tear', 'apart', 'better', 'head', 'da', 'da', 'da', 'da', 'better', 'head', 'da', 'da', 'da', 'da', 'gon', 'na', 'tell', 'wanna', 'hear', 'gon', 'na', 'disappear', 'gon', 'na', 'claim', 'like', 'souvenir', 'sell', 'year', 'better', 'head', 'da', 'da', 'da', 'da', 'head', 'better', 'head', 'da', 'da', 'da', 'da', 'head', 'yearning', 'heart', 'thee', 'gaze', 'o', 'gold', 'messenger', 'mighty', 'gods']",4,Reflective and Introspective
Lost Cause From Disney’s Happier Than Ever: A Love Letter To Los Angeles,pop,billie eilish,2021,223,"[Intro]
Something's in the—

[Verse 1]
Something's in the air right now
Like I'm losin' track of time (Time, time)
Like I don't really care right now
But maybe that's fine
You weren't even there that day
I was waitin' on you (You, you)
I wonder if you were aware that day
Was the last straw for me and I knew

[Pre-Chorus]
I sent you flowers
Did you even care?
You ran the shower
And left them by the stairs
Ooh-ooh-ooh, a-a-a-ayy
Thought you had your s*** together, but damn, I was wrong (Wrong)
[Chorus]
You ain't nothin' but a lost cause (Cause, cause)
And this ain't nothin' like it oncе was (Was, was)
I know you think you're such an outlaw
But you got no job (Job)
You ain't nothin' but a lost cause (Cause)
And this ain't nothin' likе it once was (Was)
I know you think you're such an outlaw
But you got no job

[Verse 2]
I used to think you were shy (Shy)
But maybe you just had nothing on your mind
Maybe you were thinkin' 'bout yourself all the time
I used to wish you were mine (Mine)
But that was way before I realized
Someone like you would always be so easy to find
(So) So easy (So, so)
Hee, mm-mm-mm, mm

[Pre-Chorus]
Gave me no flowers
Wish I didn't care
You'd be gone for hours
Could be anywhere
Ooh-ooh-ooh
Ah-ah-ah-ah-ah
Thought you would've grown eventually, but you proved me wrong (Wrong)
[Chorus]
You ain't nothing but a lost cause (Cause)
And this ain't nothing like it once was (Was)
I know you think you're such an outlaw (Yeah)
But you got no job (No job)
You ain't nothing but a lost cause (Cause)
And this ain't nothing like it once was (Was)
I know you think you're such an outlaw (Think you're such a lost cause)
But you got no job

[Outro]
(What did I tell you?)
(Don't get complacent)
(It's time to face it now, na-na, na-na, na-na)
(What did I tell you?)
(Don't get complacent)
(It's time to face it now, na-na, na-na, na-na)",en,"something's in the—  something's in the air right now like i'm losin' track of time  like i don't really care right now but maybe that's fine you weren't even there that day i was waitin' on you  i wonder if you were aware that day was the last straw for me and i knew  i sent you flowers did you even care ? you ran the shower and left them by the stairs ooh-ooh-ooh , a-a-a-ayy thought you had your s* together , but damn , i was wrong   you ain't nothin' but a lost cause  and this ain't nothin' like it oncе was  i know you think you're such an outlaw but you got no job  you ain't nothin' but a lost cause  and this ain't nothin' likе it once was  i know you think you're such an outlaw but you got no job  i used to think you were shy  but maybe you just had nothing on your mind maybe you were thinkin' 'bout yourself all the time i used to wish you were mine  but that was way before i realized someone like you would always be so easy to find  so easy  hee , mm-mm-mm , mm  gave me no flowers wish i didn't care you'd be gone for hours could be anywhere ooh-ooh-ooh ah-ah-ah-ah-ah thought you would've grown eventually , but you proved me wrong   you ain't nothing but a lost cause  and this ain't nothing like it once was  i know you think you're such an outlaw  but you got no job  you ain't nothing but a lost cause  and this ain't nothing like it once was  i know you think you're such an outlaw  but you got no job","['air', 'right', 'like', 'losin', 'track', 'time', 'like', 'care', 'right', 'maybe', 'fine', 'day', 'waitin', 'wonder', 'aware', 'day', 'straw', 'knew', 'sent', 'flowers', 'care', 'ran', 'shower', 'left', 'stairs', 'ooh', 'ooh', 'ooh', 'ayy', 'thought', 's', 'damn', 'wrong', 'ai', 'lost', 'cause', 'ai', 'like', 'oncе', 'know', 'think', 'outlaw', 'got', 'job', 'ai', 'lost', 'cause', 'ai', 'likе', 'know', 'think', 'outlaw', 'got', 'job', 'think', 'shy', 'maybe', 'mind', 'maybe', 'thinkin', 'time', 'wish', 'way', 'realized', 'like', 'easy', 'find', 'easy', 'hee', 'mm', 'mm', 'mm', 'mm', 'gave', 'flowers', 'wish', 'care', 'gone', 'hours', 'ooh', 'ooh', 'ooh', 'ah', 'ah', 'ah', 'ah', 'ah', 'thought', 'grown', 'eventually', 'proved', 'wrong', 'ai', 'lost', 'cause', 'ai', 'like', 'know', 'think', 'outlaw', 'got', 'job', 'ai', 'lost', 'cause', 'ai', 'like', 'know', 'think', 'outlaw', 'got', 'job']",3,Edgy and Bold
Halley’s Comet From Disney’s Happier Than Ever: A Love Letter To Los Angeles,pop,billie eilish,2021,264,"[Verse 1]
I don't want it
And I don't want to want you
But in my dreams, I seem to be more honest
And I must admit you've been in quite a few

[Verse 2]
Halley's Comet
Comes around more than I do
But you're all it takes for me to break a promise
Silly me to fall in love with you

[Verse 3]
I haven't slept since Sunday
Midnight for me is 3AM for you
But my sleepless nights are better
With you than nights could ever be alone, ooh-ooh
I was good at feeling nothin', now I'm hopeless
What a drag to love you like I do
Ooh-ooh-ooh-ooh-ooh
[Verse 4]
I've been loved before, but right now, in this moment
I feel more and more like I was madе for you
For you

[Instrumental Break]

[Outro]
I'm sitting in my brother's room
Haven't slept in a week or two, or two
I think I might havе fallen in love
What am I to do?",en,"i don't want it and i don't want to want you but in my dreams , i seem to be more honest and i must admit you've been in quite a few  halley's comet comes around more than i do but you're all it takes for me to break a promise silly me to fall in love with you  i haven't slept since sunday midnight for me is 3am for you but my sleepless nights are better with you than nights could ever be alone , ooh-ooh i was good at feeling nothin' , now i'm hopeless what a drag to love you like i do ooh-ooh-ooh-ooh-ooh  i've been loved before , but right now , in this moment i feel more and more like i was madе for you for you   i'm sitting in my brother's room haven't slept in a week or two , or two i think i might havе fallen in love what am i to do ?","['want', 'want', 'want', 'dreams', 'honest', 'admit', 'halley', 'comet', 'comes', 'takes', 'break', 'promise', 'silly', 'fall', 'love', 'slept', 'sunday', 'midnight', 'sleepless', 'nights', 'better', 'nights', 'ooh', 'ooh', 'good', 'feeling', 'hopeless', 'drag', 'love', 'like', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'loved', 'right', 'moment', 'feel', 'like', 'madе', 'sitting', 'brother', 'room', 'slept', 'week', 'think', 'havе', 'fallen', 'love']",4,Reflective and Introspective
Not My Responsibility From Disney’s Happier Than Ever: A Love Letter To Los Angeles,pop,billie eilish,2021,224,"[Spoken]
Do you know me?
Really know me?
You have opinions about my opinions
About my music
About my clothes
About my body
Some people hate what I wear
Some people praise it
Some people use it to shame others
Some people use it to shame me
But I feel you watching
Always
And nothing I do goes unseen
So while I feel your stares, your disapproval or your sigh of relief
If I lived by them, I'd never be able to move
Would you like me to be smaller, weaker, softer, taller?
Would you like me to be quiet?
Do my shoulders provoke you? Does my chest?
Am I my stomach? My hips?
The body I was born with
Is it not what you wanted?
If I wear what is comfortable, I am not a woman
If I shed the layers, I'm a slut
Though you've never seen my body, you still judge it
And judge me for it
Why?
We make assumptions about people based on their size
We decide who they are
We decide what they're worth
If I wear more, if I wear less
Who decides what that makes me? What that means?
Is my value based only on your perception?
Or is your opinion of me not my responsibility?",en,"do you know me ? really know me ? you have opinions about my opinions about my music about my clothes about my body some people hate what i wear some people praise it some people use it to shame others some people use it to shame me but i feel you watching always and nothing i do goes unseen so while i feel your stares , your disapproval or your sigh of relief if i lived by them , i'd never be able to move would you like me to be smaller , weaker , softer , taller ? would you like me to be quiet ? do my shoulders provoke you ? does my chest ? am i my stomach ? my hips ? the body i was born with is it not what you wanted ? if i wear what is comfortable , i am not a woman if i shed the layers , i'm a slut though you've never seen my body , you still judge it and judge me for it why ? we make assumptions about people based on their size we decide who they are we decide what they're worth if i wear more , if i wear less who decides what that makes me ? what that means ? is my value based only on your perception ? or is your opinion of me not my responsibility ?","['know', 'know', 'opinions', 'opinions', 'music', 'clothes', 'body', 'people', 'hate', 'wear', 'people', 'praise', 'people', 'use', 'shame', 'people', 'use', 'shame', 'feel', 'watching', 'goes', 'unseen', 'feel', 'stares', 'disapproval', 'sigh', 'relief', 'lived', 'able', 'like', 'smaller', 'weaker', 'softer', 'taller', 'like', 'quiet', 'shoulders', 'provoke', 'chest', 'stomach', 'hips', 'body', 'born', 'wanted', 'wear', 'comfortable', 'woman', 'shed', 'layers', 'slut', 'seen', 'body', 'judge', 'judge', 'assumptions', 'people', 'based', 'size', 'decide', 'decide', 'worth', 'wear', 'wear', 'decides', 'makes', 'means', 'value', 'based', 'perception', 'opinion', 'responsibility']",6,Emotional and Personal
OverHeated From Disney’s Happier Than Ever: A Love Letter To Los Angeles,pop,billie eilish,2021,150,"[Verse 1]
I don't really even know how it happened
I started talkin', they started laughin'
I don't really even know how it happened
I started watchin' them photographin'
I don't really (I don't really), how it happened
Instead of stoppin', they still were flashin' (I don't really)
I started walkin' (I don't really), gave no reaction
No reaction

[Chorus]
I'm overheated, can't be defeated
Can't be deleted, can't un-believе it
I'm overheated, can't bе defeated
Can't be deleted, can't be repeated
I'm overheated
I'm overheated

[Verse 2]
I don't really wanna know why it went there (Why it went there)
I kinda don't care (Kinda don't care)
You wanna kill me? (You wanna kill me?)
You wanna hurt me? (Mmm)
Stop bein' flirty
It's kinda workin'
Did you really think this is the right thing to do?
(Is it news? News to who?)
That I really look just like the rest of you
[Chorus]
I'm overheated, can't be defeated
Can't be deleted, can't un-believe it
I'm overheated, can't be defeated
Can't be deleted, can't be repeated
I'm overheated

[Bridge]
And everybody said it was a letdown
I was only built like everybody else now
But I didn't get a surgery to help out
'Cause I'm not about to redesign myself now, am I?
(Am I?) Am I?
All these other inanimate -, it's none of my business
But don't you get sick of posin' for pictures
With that plastic body?

[Chorus]
Man, I'm overheated, can't be defeated
Can't be deleted, can't un-believe it
I'm overheated, can't be defeated
Can't be deleted, can't be repeated
I'm overheated",en,"i don't really even know how it happened i started talkin' , they started laughin' i don't really even know how it happened i started watchin' them photographin' i don't really  , how it happened instead of stoppin' , they still were flashin'  i started walkin'  , gave no reaction no reaction  i'm overheated , can't be defeated can't be deleted , can't un-believе it i'm overheated , can't bе defeated can't be deleted , can't be repeated i'm overheated i'm overheated  i don't really wanna know why it went there  i kinda don't care  you wanna kill me ?  you wanna hurt me ?  stop bein' flirty it's kinda workin' did you really think this is the right thing to do ?  that i really look just like the rest of you  i'm overheated , can't be defeated can't be deleted , can't un-believe it i'm overheated , can't be defeated can't be deleted , can't be repeated i'm overheated  and everybody said it was a letdown i was only built like everybody else now but i didn't get a surgery to help out 'cause i'm not about to redesign myself now , am i ?  am i ? all these other inanimate - , it's none of my business but don't you get sick of posin' for pictures with that plastic body ?  man , i'm overheated , can't be defeated can't be deleted , can't un-believe it i'm overheated , can't be defeated can't be deleted , can't be repeated i'm overheated","['know', 'happened', 'started', 'talkin', 'started', 'laughin', 'know', 'happened', 'started', 'watchin', 'photographin', 'happened', 'instead', 'stoppin', 'flashin', 'started', 'walkin', 'gave', 'reaction', 'reaction', 'overheated', 'defeated', 'deleted', 'un', 'believе', 'overheated', 'bе', 'defeated', 'deleted', 'repeated', 'overheated', 'overheated', 'wanna', 'know', 'went', 'kinda', 'care', 'wanna', 'kill', 'wanna', 'hurt', 'stop', 'bein', 'flirty', 'kinda', 'workin', 'think', 'right', 'thing', 'look', 'like', 'rest', 'overheated', 'defeated', 'deleted', 'un', 'believe', 'overheated', 'defeated', 'deleted', 'repeated', 'overheated', 'everybody', 'said', 'letdown', 'built', 'like', 'everybody', 'surgery', 'help', 'redesign', 'inanimate', 'business', 'sick', 'posin', 'pictures', 'plastic', 'body', 'man', 'overheated', 'defeated', 'deleted', 'un', 'believe', 'overheated', 'defeated', 'deleted', 'repeated', 'overheated']",4,Reflective and Introspective
Everybody Dies From Disney’s Happier Than Ever: A Love Letter To Los Angeles,pop,billie eilish,2021,201,"[Verse 1]
Everybody dies, surprise, surprise
We tell each other lies, sometimes, we try
To make it feel like we might be right
We might not be alone
Be alone

[Verse 2]
""Everybody dies,"" that's what they say
And maybe, in a couple hundred years, they'll find another way
I just wonder why you'd wanna stay
If everybody goes
You'd still be alone

[Verse 3]
I don't wanna cry, some days I do
But not about you
It's just a lot to think about the world I'm used to
The one I can't get back, at lеast not for a while
I sure have a knack for seein' lifе more like a child
It's not my fault, it's not so wrong to wonder why
Everybody dies
And when will I?
[Verse 4]
You oughta know
That even when it's time, you might not wanna go
But it's okay to cry and it's alright to fold
But you are not alone
You are not unknown",en,"everybody dies , surprise , surprise we tell each other lies , sometimes , we try to make it feel like we might be right we might not be alone be alone  ""everybody dies , "" that's what they say and maybe , in a couple hundred years , they'll find another way i just wonder why you'd wanna stay if everybody goes you'd still be alone  i don't wanna cry , some days i do but not about you it's just a lot to think about the world i'm used to the one i can't get back , at lеast not for a while i sure have a knack for seein' lifе more like a child it's not my fault , it's not so wrong to wonder why everybody dies and when will i ?  you oughta know that even when it's time , you might not wanna go but it's okay to cry and it's alright to fold but you are not alone you are not unknown","['everybody', 'dies', 'surprise', 'surprise', 'tell', 'lies', 'try', 'feel', 'like', 'right', 'everybody', 'dies', 'maybe', 'couple', 'years', 'find', 'way', 'wonder', 'wanna', 'stay', 'everybody', 'goes', 'wanna', 'cry', 'days', 'lot', 'think', 'world', 'lеast', 'sure', 'knack', 'seein', 'lifе', 'like', 'child', 'fault', 'wrong', 'wonder', 'everybody', 'dies', 'oughta', 'know', 'time', 'wanna', 'okay', 'cry', 'alright', 'fold', 'unknown']",9,Edgy and Bold
Your Power From Disney’s Happier Than Ever: A Love Letter To Los Angeles,pop,billie eilish,2021,216,"[Intro]
Mmm
Ooh
La-la-la-la-la, hmm
La-la-la-la-la-la, la-la

[Chorus]
Try not to abuse your power
I know we didn't choose to change
You might not wanna lose your power
But havin' it's so strange

[Verse 1]
She said you were a hero
You played the part
But you ruined her in a year
Don't act like it was hard
And you swear you didn't know (Didn't know)
No wonder why you didn't ask
She was sleepin' in your clothes (In your clothes)
But now she's got to get to class
[Pre-Chorus]
How dare you?
And how could you?
Will you only feel bad when they find out?
If you could take it all back
Would you?

[Chorus]
Try not to abuse your power
I know we didn't choose to change
You might not wanna lose your power
But havin' it's so strange

[Verse 2]
I thought that I was special
You made me feel
Like it was my fault, you were the devil
Lost your appeal
Does it keep you in control? (In control)
For you to keep her in a cage?
And you swear you didn't know (Didn't know)
You said you thought she was your age

[Pre-Chorus]
How dare you?
And how could you?
Will you only feel bad if it turns out
That they kill your contract?
Would you?
[Chorus]
Try not to abuse your power
I know we didn't choose to change
You might not wanna lose your power
But power isn't pain",en,"mmm ooh la-la-la-la-la , hmm la-la-la-la-la-la , la-la  try not to abuse your power i know we didn't choose to change you might not wanna lose your power but havin' it's so strange  she said you were a hero you played the part but you ruined her in a year don't act like it was hard and you swear you didn't know  no wonder why you didn't ask she was sleepin' in your clothes  but now she's got to get to class  how dare you ? and how could you ? will you only feel bad when they find out ? if you could take it all back would you ?  try not to abuse your power i know we didn't choose to change you might not wanna lose your power but havin' it's so strange  i thought that i was special you made me feel like it was my fault , you were the devil lost your appeal does it keep you in control ?  for you to keep her in a cage ? and you swear you didn't know  you said you thought she was your age  how dare you ? and how could you ? will you only feel bad if it turns out that they kill your contract ? would you ?  try not to abuse your power i know we didn't choose to change you might not wanna lose your power but power isn't pain","['mmm', 'ooh', 'la', 'la', 'la', 'la', 'la', 'hmm', 'la', 'la', 'la', 'la', 'la', 'la', 'la', 'la', 'try', 'abuse', 'power', 'know', 'choose', 'change', 'wanna', 'lose', 'power', 'strange', 'said', 'hero', 'played', 'ruined', 'year', 'act', 'like', 'hard', 'swear', 'know', 'wonder', 'ask', 'sleepin', 'clothes', 'got', 'class', 'dare', 'feel', 'bad', 'find', 'try', 'abuse', 'power', 'know', 'choose', 'change', 'wanna', 'lose', 'power', 'strange', 'thought', 'special', 'feel', 'like', 'fault', 'devil', 'lost', 'appeal', 'control', 'cage', 'swear', 'know', 'said', 'thought', 'age', 'dare', 'feel', 'bad', 'turns', 'kill', 'contract', 'try', 'abuse', 'power', 'know', 'choose', 'change', 'wanna', 'lose', 'power', 'power', 'pain']",9,Edgy and Bold
